"id","name","code","account_type","chart_template_id/id","reconcile"
"uy_code_5109","Servicios Contratados","5109","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5110","Energía Eléctrica y Aguas Corrientes","5110","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5111","Comunicaciones y Servicios Telefónicos","5111","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5112","Alquileres","5112","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5114","Publicidad","5114","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5115","Representación","5115","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5201","IVA ventas 10%","5201","data_account_type_current_liabilities","l10n_uy.uy_chart_template","False"
"uy_code_5202","IVA ventas 22%","5202","data_account_type_current_liabilities","l10n_uy.uy_chart_template","False"
"uy_code_5203","Contribuciones","5203","data_account_type_current_assets","l10n_uy.uy_chart_template","False"
"uy_code_5204","Retenciones","5204","data_account_type_current_assets","l10n_uy.uy_chart_template","False"
"uy_code_5205","Otros","5205","data_account_type_current_assets","l10n_uy.uy_chart_template","False"
"uy_code_5301","Intereses y Gastos Bancarios","5301","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5302","Diferencias de Cambio perdidas","5302","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5303","Descuentos Concedidos","5303","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5304","Multas y Recargos Fiscales","5304","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5400","Costos de lo vendido","5400","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5401","Costo de Mercaderías","5401","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5402","Costo de Venta de Bienes de Uso","5402","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5500","Amortizaciones","5500","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_61","Acciones a Emitir","61","data_account_type_equity","l10n_uy.uy_chart_template","False"
"uy_code_62","Suscriptores de acciones","62","data_account_type_equity","l10n_uy.uy_chart_template","False"
"uy_code_71","Capital Autorizado a Suscribir","71","data_account_type_equity","l10n_uy.uy_chart_template","False"
"uy_code_72","Capital suscripto","72","data_account_type_equity","l10n_uy.uy_chart_template","False"
